time,SimpleDistrict_1_4_7_8_Power_W,SimpleDistrict_10_11_15_16_Power_W,SimpleDistrict_2_3_5_6_Power_W,SimpleDistrict_9_12_13_14_Power_W,T_amb,SimpleDistrict
19.05.2017 18:00,0,0,0,0,16.1,0
19.05.2017 19:00,0,0,0,0,15.1,0
19.05.2017 20:00,0,0,0,0,14.8,0
19.05.2017 21:00,0,0,0,0,14.6,0
19.05.2017 22:00,0,0,0,0,14.3,0
19.05.2017 23:00,0,0,0,0,14.5,0
20.05.2017 00:00,0,0,0,0,14.6,0
20.05.2017 01:00,0,0,0,0,14.6,0
20.05.2017 02:00,0,0,0,0,14.7,0
20.05.2017 03:00,0,0,0,0,14.6,0
20.05.2017 04:00,0,0,0,0,15.2,0
20.05.2017 05:00,0,0,0,0,16.4,0
20.05.2017 06:00,0,0,0,0,18,0
20.05.2017 07:00,0,0,0,0,20,0
20.05.2017 08:00,0,0,0,0,21.5,0
20.05.2017 09:00,0,0,0,0,22.8,0
20.05.2017 10:00,0,0,0,0,23.9,0
20.05.2017 11:00,0,0,0,0,24.7,0
20.05.2017 12:00,0,0,0,0,25.2,0
20.05.2017 13:00,0,0,0,0,25.7,0
20.05.2017 14:00,0,0,0,0,26.2,0
20.05.2017 15:00,0,0,0,0,26.3,0
20.05.2017 16:00,0,0,0,0,26.2,0
20.05.2017 17:00,0,0,0,0,25.7,0
20.05.2017 18:00,0,0,0,0,24.7,0
20.05.2017 19:00,0,0,0,0,23.5,0
20.05.2017 20:00,0,0,0,0,22.3,0
20.05.2017 21:00,0,0,0,0,21.1,0
20.05.2017 22:00,0,0,0,0,19.9,0
20.05.2017 23:00,0,0,0,0,18.9,0
21.05.2017 00:00,0,0,0,0,17.9,0
21.05.2017 01:00,0,0,0,0,17.4,0
21.05.2017 02:00,0,0,0,0,17,0
21.05.2017 03:00,0,0,0,0,17,0
21.05.2017 04:00,0,0,0,0,17.2,0
21.05.2017 05:00,0,0,0,0,17.7,0
21.05.2017 06:00,0,0,0,0,18.3,0
21.05.2017 07:00,0,0,0,0,19.2,0
21.05.2017 08:00,0,0,0,0,20,0
21.05.2017 09:00,0,0,0,0,20.7,0
21.05.2017 10:00,0,0,0,0,21.2,0
21.05.2017 11:00,0,0,0,0,21.8,0
21.05.2017 12:00,0,0,0,0,22.2,0
21.05.2017 13:00,0,0,0,0,22.4,0
21.05.2017 14:00,0,0,0,0,22.5,0
21.05.2017 15:00,0,0,0,0,22.4,0
21.05.2017 16:00,0,0,0,0,21.8,0
21.05.2017 17:00,0,0,0,0,21.5,0
21.05.2017 18:00,0,0,0,0,21,0
21.05.2017 19:00,0,0,0,0,20.4,0
21.05.2017 20:00,0,0,0,0,19.2,0
21.05.2017 21:00,0,0,0,0,17.9,0
21.05.2017 22:00,0,0,0,0,16.7,0
21.05.2017 23:00,0,0,0,0,15.8,0
22.05.2017 00:00,0,0,0,0,14.9,0
22.05.2017 01:00,0,0,0,0,14.4,0
22.05.2017 02:00,0,0,0,0,14,0
22.05.2017 03:00,0,0,0,0,14,0
22.05.2017 04:00,0,0,0,0,14.2,0
22.05.2017 05:00,0,0,0,0,14.8,0
22.05.2017 06:00,0,0,0,0,15.5,0
22.05.2017 07:00,0,0,0,0,16.3,0
22.05.2017 08:00,0,0,0,0,17.1,0
22.05.2017 09:00,0,0,0,0,17.7,0
22.05.2017 10:00,0,0,0,0,18.1,0
22.05.2017 11:00,0,0,0,0,18.6,0
22.05.2017 12:00,0,0,0,0,18.9,0
22.05.2017 13:00,0,0,0,0,19.1,0
22.05.2017 14:00,0,0,0,0,19.2,0
22.05.2017 15:00,0,0,0,0,19.1,0
22.05.2017 16:00,0,0,0,0,18.8,0
22.05.2017 17:00,0,0,0,0,18.3,0
22.05.2017 18:00,0,0,0,0,17.7,0
22.05.2017 19:00,0,0,0,0,17.1,0
22.05.2017 20:00,0,0,0,0,16.5,0
22.05.2017 21:00,0,0,0,0,15.7,0
22.05.2017 22:00,0,0,0,0,15.3,0
22.05.2017 23:00,0,0,0,0,15.1,0
23.05.2017 00:00,0,0,0,0,14.9,0
23.05.2017 01:00,0,0,0,0,14.8,0
23.05.2017 02:00,0,0,0,0,14.7,0
23.05.2017 03:00,0,0,0,0,14.7,0
23.05.2017 04:00,0,0,0,0,14.8,0
23.05.2017 05:00,0,0,0,0,15.1,0
23.05.2017 06:00,0,0,0,0,16.2,0
23.05.2017 07:00,0,0,0,0,17.1,0
23.05.2017 08:00,0,0,0,0,19,0
23.05.2017 09:00,0,0,0,0,19.9,0
23.05.2017 10:00,0,0,0,0,20.2,0
23.05.2017 11:00,0,0,0,0,20.3,0
23.05.2017 12:00,0,0,0,0,20.4,0
23.05.2017 13:00,0,0,0,0,20.5,0
23.05.2017 14:00,0,0,0,0,20.8,0
23.05.2017 15:00,0,0,0,0,21.1,0
23.05.2017 16:00,0,0,0,0,20.8,0
23.05.2017 17:00,0,0,0,0,20.4,0
23.05.2017 18:00,0,0,0,0,19.9,0
23.05.2017 19:00,0,0,0,0,19.3,0
23.05.2017 20:00,0,0,0,0,18,0
23.05.2017 21:00,0,0,0,0,16.7,0
23.05.2017 22:00,0,0,0,0,15.4,0
23.05.2017 23:00,0,0,0,0,14.1,0
24.05.2017 00:00,0,0,0,0,12.8,0
24.05.2017 01:00,0,0,0,0,12.1,0
24.05.2017 02:00,0,0,0,0,11.7,0
24.05.2017 03:00,0,0,0,0,11.6,0
24.05.2017 04:00,0,0,0,0,12,0
24.05.2017 05:00,0,0,0,0,12.8,0
24.05.2017 06:00,0,0,0,0,13.7,0
24.05.2017 07:00,0,0,0,0,14.8,0
24.05.2017 08:00,0,0,0,0,15.8,0
24.05.2017 09:00,0,0,0,0,16.7,0
24.05.2017 10:00,0,0,0,0,17.6,0
24.05.2017 11:00,0,0,0,0,18.2,0
24.05.2017 12:00,0,0,0,0,18.6,0
24.05.2017 13:00,0,0,0,0,18.9,0
24.05.2017 14:00,0,0,0,0,18.9,0
24.05.2017 15:00,0,0,0,0,18.6,0
24.05.2017 16:00,0,0,0,0,18.2,0
24.05.2017 17:00,0,0,0,0,17.5,0
24.05.2017 18:00,0,0,0,0,16.7,0
24.05.2017 19:00,0,0,0,0,15.9,0
24.05.2017 20:00,0,0,0,0,14.6,0
24.05.2017 21:00,0,0,0,0,13.3,0
24.05.2017 22:00,0,0,0,0,12,0
24.05.2017 23:00,0,0,0,0,11.3,0
25.05.2017 00:00,0,0,0,0,10.4,0
25.05.2017 01:00,0,0,0,0,9.9,0
25.05.2017 02:00,0,0,0,0,9.6,0
25.05.2017 03:00,0,0,0,0,9.5,0
25.05.2017 04:00,0,0,0,0,10.2,0
25.05.2017 05:00,0,0,0,0,11.4,0
25.05.2017 06:00,0,0,0,0,13,0
25.05.2017 07:00,0,0,0,0,14.7,0
25.05.2017 08:00,0,0,0,0,16.4,0
25.05.2017 09:00,0,0,0,0,18,0
25.05.2017 10:00,0,0,0,0,19.3,0
25.05.2017 11:00,0,0,0,0,20.4,0
25.05.2017 12:00,0,0,0,0,21.1,0
25.05.2017 13:00,0,0,0,0,21.6,0
25.05.2017 14:00,0,0,0,0,21.8,0
25.05.2017 15:00,0,0,0,0,21.7,0
25.05.2017 16:00,0,0,0,0,21.1,0
25.05.2017 17:00,0,0,0,0,20.2,0
25.05.2017 18:00,0,0,0,0,19,0
25.05.2017 19:00,0,0,0,0,17.8,0
25.05.2017 20:00,0,0,0,0,16.6,0
25.05.2017 21:00,0,0,0,0,15.4,0
25.05.2017 22:00,0,0,0,0,14.2,0
25.05.2017 23:00,0,0,0,0,13.5,0
26.05.2017 00:00,0,0,0,0,12.8,0
26.05.2017 01:00,0,0,0,0,12.4,0
26.05.2017 02:00,0,0,0,0,12.1,0
26.05.2017 03:00,0,0,0,0,12.1,0
26.05.2017 04:00,0,0,0,0,12.6,0
26.05.2017 05:00,0,0,0,0,13.6,0
26.05.2017 06:00,0,0,0,0,14.8,0
26.05.2017 07:00,0,0,0,0,16.2,0
26.05.2017 08:00,0,0,0,0,17.4,0
26.05.2017 09:00,0,0,0,0,18.6,0
26.05.2017 10:00,0,0,0,0,19.6,0
26.05.2017 11:00,0,0,0,0,20.4,0
26.05.2017 12:00,0,0,0,0,21,0
26.05.2017 13:00,0,0,0,0,21.4,0
26.05.2017 14:00,0,0,0,0,21.6,0
26.05.2017 15:00,0,0,0,0,21.5,0
26.05.2017 16:00,0,0,0,0,21.1,0
26.05.2017 17:00,0,0,0,0,20.4,0
26.05.2017 18:00,0,0,0,0,19.4,0
26.05.2017 19:00,0,0,0,0,18.5,0
26.05.2017 20:00,0,0,0,0,17.4,0
26.05.2017 21:00,0,0,0,0,16.4,0
26.05.2017 22:00,0,0,0,0,15.3,0
26.05.2017 23:00,0,0,0,0,14.7,0
27.05.2017 00:00,0,0,0,0,14.1,0
27.05.2017 01:00,0,0,0,0,13.7,0
27.05.2017 02:00,0,0,0,0,13.4,0
27.05.2017 03:00,0,0,0,0,13.3,0
27.05.2017 04:00,0,0,0,0,13.9,0
27.05.2017 05:00,0,0,0,0,14.9,0
27.05.2017 06:00,0,0,0,0,16.2,0
27.05.2017 07:00,0,0,0,0,17.6,0
27.05.2017 08:00,0,0,0,0,19,0
27.05.2017 09:00,0,0,0,0,20.2,0
27.05.2017 10:00,0,0,0,0,21.3,0
27.05.2017 11:00,0,0,0,0,22.2,0
27.05.2017 12:00,0,0,0,0,22.9,0
27.05.2017 13:00,0,0,0,0,23.3,0
27.05.2017 14:00,0,0,0,0,23.5,0
27.05.2017 15:00,0,0,0,0,23.5,0
27.05.2017 16:00,0,0,0,0,23.1,0
27.05.2017 17:00,0,0,0,0,22.3,0
27.05.2017 18:00,0,0,0,0,21.4,0
27.05.2017 19:00,0,0,0,0,20.3,0
27.05.2017 20:00,0,0,0,0,19.7,0
27.05.2017 21:00,0,0,0,0,19,0
27.05.2017 22:00,0,0,0,0,18.4,0
27.05.2017 23:00,0,0,0,0,18.3,0
28.05.2017 00:00,0,0,0,0,18.1,0
28.05.2017 01:00,0,0,0,0,18,0
28.05.2017 02:00,0,0,0,0,18,0
28.05.2017 03:00,0,0,0,0,18,0
28.05.2017 04:00,0,0,0,0,18.7,0
28.05.2017 05:00,0,0,0,0,19.9,0
28.05.2017 06:00,0,0,0,0,21.9,0
28.05.2017 07:00,0,0,0,0,23.2,0
28.05.2017 08:00,0,0,0,0,24.5,0
28.05.2017 09:00,0,0,0,0,25.5,0
28.05.2017 10:00,0,0,0,0,25.7,0
28.05.2017 11:00,0,0,0,0,26,0
28.05.2017 12:00,0,0,0,0,26.2,0
28.05.2017 13:00,0,0,0,0,26,0
28.05.2017 14:00,0,0,0,0,25.7,0
28.05.2017 15:00,0,0,0,0,24.9,0
28.05.2017 16:00,0,0,0,0,24.3,0
28.05.2017 17:00,0,0,0,0,23.8,0
28.05.2017 18:00,0,0,0,0,23.1,0
28.05.2017 19:00,0,0,0,0,22.5,0
28.05.2017 20:00,0,0,0,0,21.1,0
28.05.2017 21:00,0,0,0,0,19.7,0
28.05.2017 22:00,0,0,0,0,18.5,0
28.05.2017 23:00,0,0,0,0,17.2,0
29.05.2017 00:00,0,0,0,0,16.1,0
29.05.2017 01:00,0,0,0,0,15.4,0
29.05.2017 02:00,0,0,0,0,14.9,0
29.05.2017 03:00,0,0,0,0,14.9,0
29.05.2017 04:00,0,0,0,0,15,0
29.05.2017 05:00,0,0,0,0,15.3,0
29.05.2017 06:00,0,0,0,0,15.7,0
29.05.2017 07:00,0,0,0,0,16.1,0
29.05.2017 08:00,0,0,0,0,16.6,0
29.05.2017 09:00,0,0,0,0,16.9,0
29.05.2017 10:00,0,0,0,0,17.3,0
29.05.2017 11:00,0,0,0,0,17.5,0
29.05.2017 12:00,0,0,0,0,17.7,0
29.05.2017 13:00,0,0,0,0,17.8,0
29.05.2017 14:00,0,0,0,0,17.9,0
29.05.2017 15:00,0,0,0,0,17.6,0
29.05.2017 16:00,0,0,0,0,17.2,0
29.05.2017 17:00,0,0,0,0,17.2,0
29.05.2017 18:00,0,0,0,0,16.9,0
29.05.2017 19:00,0,0,0,0,16.5,0
29.05.2017 20:00,0,0,0,0,15.6,0
29.05.2017 21:00,0,0,0,0,14.8,0
29.05.2017 22:00,0,0,0,0,14,0
29.05.2017 23:00,0,0,0,0,13.8,0
30.05.2017 00:00,0,0,0,0,13.4,0
30.05.2017 01:00,0,0,0,0,12.9,0
30.05.2017 02:00,0,0,0,0,13,0
30.05.2017 03:00,0,0,0,0,13,0
30.05.2017 04:00,0,0,0,0,13.3,0
30.05.2017 05:00,0,0,0,0,13.7,0
30.05.2017 06:00,0,0,0,0,14.2,0
30.05.2017 07:00,0,0,0,0,14.6,0
30.05.2017 08:00,0,0,0,0,15.1,0
30.05.2017 09:00,0,0,0,0,15.6,0
30.05.2017 10:00,0,0,0,0,16,0
30.05.2017 11:00,0,0,0,0,16.3,0
30.05.2017 12:00,0,0,0,0,16.5,0
30.05.2017 13:00,0,0,0,0,16.7,0
30.05.2017 14:00,0,0,0,0,16.8,0
30.05.2017 15:00,0,0,0,0,16.7,0
30.05.2017 16:00,0,0,0,0,16.6,0
30.05.2017 17:00,0,0,0,0,16.3,0
30.05.2017 18:00,0,0,0,0,16,0
30.05.2017 19:00,0,0,0,0,15.7,0
30.05.2017 20:00,0,0,0,0,14.6,0
30.05.2017 21:00,0,0,0,0,13.6,0
30.05.2017 22:00,0,0,0,0,12.5,0
30.05.2017 23:00,0,0,0,0,11.3,0
31.05.2017 00:00,0,0,0,0,9.9,0
31.05.2017 01:00,0,0,0,0,9.2,0
31.05.2017 02:00,0,0,0,0,8.7,0
31.05.2017 03:00,0,0,0,0,8.6,0
31.05.2017 04:00,0,0,0,0,9.4,0
31.05.2017 05:00,0,0,0,0,10.8,0
31.05.2017 06:00,0,0,0,0,12.5,0
31.05.2017 07:00,0,0,0,0,14.3,0
31.05.2017 08:00,0,0,0,0,16,0
31.05.2017 09:00,0,0,0,0,17.7,0
31.05.2017 10:00,0,0,0,0,19.2,0
31.05.2017 11:00,0,0,0,0,20.4,0
31.05.2017 12:00,0,0,0,0,21.3,0
31.05.2017 13:00,0,0,0,0,21.9,0
31.05.2017 14:00,0,0,0,0,22.1,0
31.05.2017 15:00,0,0,0,0,22,0
31.05.2017 16:00,0,0,0,0,21.5,0
31.05.2017 17:00,0,0,0,0,20.5,0
31.05.2017 18:00,0,0,0,0,19.2,0
31.05.2017 19:00,0,0,0,0,17.8,0
31.05.2017 20:00,0,0,0,0,15.9,0
31.05.2017 21:00,0,0,0,0,14.5,0
31.05.2017 22:00,0,0,0,0,13.1,0
31.05.2017 23:00,0,0,0,0,11.6,0
01.06.2017 00:00,26980.17741,26980.17741,26980.17741,26980.17741,2.9,107920.7097
01.06.2017 01:00,27493.92546,27493.92546,27493.92546,27493.92546,2.6,109975.7019
01.06.2017 02:00,27670.19238,27670.19238,27670.19238,27670.19238,2.5,110680.7696
01.06.2017 03:00,27783.4554,27783.4554,27783.4554,27783.4554,2.3,111133.8219
01.06.2017 04:00,28003.58952,28003.58952,28003.58952,28003.58952,2.2,112014.3581
01.06.2017 05:00,28214.1263,28214.1263,28214.1263,28214.1263,2.1,112856.5053
01.06.2017 06:00,28375.26888,28375.26888,28375.26888,28375.26888,2,113501.0756
01.06.2017 07:00,2372.477702,2372.477702,2372.477702,2372.477702,2,9489.910808
01.06.2017 08:00,0,0,0,0,2.3,0
01.06.2017 09:00,0,0,0,0,2.5,0
01.06.2017 10:00,0,0,0,0,2.5,0
01.06.2017 11:00,0,0,0,0,2.6,0
01.06.2017 12:00,0,0,0,0,3.4,0
01.06.2017 13:00,0,0,0,0,3.9,0
01.06.2017 14:00,0,0,0,0,4,0
01.06.2017 15:00,0,0,0,0,3.6,0
01.06.2017 16:00,2215.905945,2215.905945,2215.905945,2215.905945,3.5,8863.623779
01.06.2017 17:00,59258.98632,59258.98632,59258.98632,59258.98632,3.3,237035.9453
01.06.2017 18:00,56910.5176,56910.5176,56910.5176,56910.5176,3.2,227642.0704
01.06.2017 19:00,55786.70704,55786.70704,55786.70704,55786.70704,3,223146.8282
01.06.2017 20:00,55256.403,55256.403,55256.403,55256.403,2.9,221025.612
01.06.2017 21:00,54183.21028,54183.21028,54183.21028,54183.21028,2.7,216732.8411
01.06.2017 22:00,40204.15692,40204.15692,40204.15692,40204.15692,2.5,160816.6277
01.06.2017 23:00,36260.86458,36260.86458,36260.86458,36260.86458,2.5,145043.4583
02.06.2017 00:00,30931.41048,30931.41048,30931.41048,30931.41048,3.7,123725.6419
02.06.2017 01:00,30460.83464,30460.83464,30460.83464,30460.83464,3.2,121843.3387
02.06.2017 02:00,30147.16244,30147.16244,30147.16244,30147.16244,2.9,120588.6497
02.06.2017 03:00,29889.08822,29889.08822,29889.08822,29889.08822,2.5,119556.3529
02.06.2017 04:00,29701.23405,29701.23405,29701.23405,29701.23405,2.2,118804.9362
02.06.2017 05:00,29572.60514,29572.60514,29572.60514,29572.60514,2,118290.4206
02.06.2017 06:00,29676.55696,29676.55696,29676.55696,29676.55696,1.7,118706.2279
02.06.2017 07:00,2487.06722,2487.06722,2487.06722,2487.06722,1.8,9948.26888
02.06.2017 08:00,0,0,0,0,2.3,0
02.06.2017 09:00,0,0,0,0,2.9,0
02.06.2017 10:00,0,0,0,0,3.3,0
02.06.2017 11:00,0,0,0,0,3.7,0
02.06.2017 12:00,0,0,0,0,3.9,0
02.06.2017 13:00,0,0,0,0,4,0
02.06.2017 14:00,0,0,0,0,3.9,0
02.06.2017 15:00,0,0,0,0,3.5,0
02.06.2017 16:00,0,0,0,0,3.1,0
02.06.2017 17:00,56416.16668,56416.16668,56416.16668,56416.16668,2.8,225664.6667
02.06.2017 18:00,54077.61784,54077.61784,54077.61784,54077.61784,2.5,216310.4714
02.06.2017 19:00,53709.37696,53709.37696,53709.37696,53709.37696,2.2,214837.5078
02.06.2017 20:00,53637.19208,53637.19208,53637.19208,53637.19208,2,214548.7683
02.06.2017 21:00,51110.97332,51110.97332,51110.97332,51110.97332,1.7,204443.8933
02.06.2017 22:00,39693.84831,39693.84831,39693.84831,39693.84831,1.4,158775.3932
02.06.2017 23:00,34521.58984,34521.58984,34521.58984,34521.58984,1.4,138086.3594
03.06.2017 00:00,26654.74935,26654.74935,26654.74935,26654.74935,2.2,106618.9974
03.06.2017 01:00,27249.95964,27249.95964,27249.95964,27249.95964,1.9,108999.8385
03.06.2017 02:00,27518.99186,27518.99186,27518.99186,27518.99186,1.7,110075.9674
03.06.2017 03:00,27802.91862,27802.91862,27802.91862,27802.91862,1.5,111211.6745
03.06.2017 04:00,28248.48828,28248.48828,28248.48828,28248.48828,1.4,112993.9531
03.06.2017 05:00,28640.15104,28640.15104,28640.15104,28640.15104,1.3,114560.6042
03.06.2017 06:00,28783.08984,28783.08984,28783.08984,28783.08984,1.4,115132.3594
03.06.2017 07:00,2198.813151,2198.813151,2198.813151,2198.813151,3,8795.252605
03.06.2017 08:00,0,0,0,0,4.7,0
03.06.2017 09:00,0,0,0,0,6.4,0
03.06.2017 10:00,0,0,0,0,7.7,0
03.06.2017 11:00,0,0,0,0,8.9,0
03.06.2017 12:00,0,0,0,0,9.8,0
03.06.2017 13:00,0,0,0,0,10.3,0
03.06.2017 14:00,0,0,0,0,10.4,0
03.06.2017 15:00,0,0,0,0,9.8,0
03.06.2017 16:00,0,0,0,0,8.8,0
03.06.2017 17:00,32712.93294,32712.93294,32712.93294,32712.93294,7.6,130851.7319
03.06.2017 18:00,24923.05534,24923.05534,24923.05534,24923.05534,7.1,99692.22136
03.06.2017 19:00,22553.76367,22553.76367,22553.76367,22553.76367,6.6,90215.05469
03.06.2017 20:00,22285.75488,22285.75488,22285.75488,22285.75488,6.1,89143.01962
03.06.2017 21:00,22024.63704,22024.63704,22024.63704,22024.63704,5.6,88098.54818
03.06.2017 22:00,26925.15104,26925.15104,26925.15104,26925.15104,5.1,107700.6042
03.06.2017 23:00,19815.38086,19815.38086,19815.38086,19815.38086,4.6,79261.52344
04.06.2017 00:00,0,0,0,0,11.2,0
04.06.2017 01:00,610.1415,610.1415,610.1415,610.1415,10.5,2440.566
04.06.2017 02:00,1804.217407,1804.217407,1804.217407,1804.217407,10.2,7216.869629
04.06.2017 03:00,2643.748454,2643.748454,2643.748454,2643.748454,9.8,10574.99381
04.06.2017 04:00,3386.300049,3386.300049,3386.300049,3386.300049,9.5,13545.2002
04.06.2017 05:00,3972.434855,3972.434855,3972.434855,3972.434855,9.5,15889.73942
04.06.2017 06:00,2308.256388,2308.256388,2308.256388,2308.256388,10.4,9233.025554
04.06.2017 07:00,96.55595908,96.55595908,96.55595908,96.55595908,11.6,386.2238363
04.06.2017 08:00,0,0,0,0,12.7,0
04.06.2017 09:00,0,0,0,0,13.9,0
04.06.2017 10:00,0,0,0,0,14.7,0
04.06.2017 11:00,0,0,0,0,15.3,0
04.06.2017 12:00,0,0,0,0,15.7,0
04.06.2017 13:00,0,0,0,0,15.9,0
04.06.2017 14:00,0,0,0,0,15.9,0
04.06.2017 15:00,0,0,0,0,15.6,0
04.06.2017 16:00,0,0,0,0,15.1,0
04.06.2017 17:00,2620.467285,2620.467285,2620.467285,2620.467285,14.4,10481.86916
04.06.2017 18:00,1708.022481,1708.022481,1708.022481,1708.022481,13.6,6832.089945
04.06.2017 19:00,1963.104045,1963.104045,1963.104045,1963.104045,13.1,7852.416189
04.06.2017 20:00,2088.327352,2088.327352,2088.327352,2088.327352,12.6,8353.309408
04.06.2017 21:00,2261.338054,2261.338054,2261.338054,2261.338054,12,9045.352225
04.06.2017 22:00,198.3285523,198.3285523,198.3285523,198.3285523,11.5,793.3142091
04.06.2017 23:00,175.4922994,175.4922994,175.4922994,175.4922994,11.3,701.9691976
05.06.2017 00:00,0,0,0,0,11.5,0
05.06.2017 01:00,0,0,0,0,11.2,0
05.06.2017 02:00,0,0,0,0,10.9,0
05.06.2017 03:00,0,0,0,0,10.7,0
05.06.2017 04:00,0,0,0,0,10.9,0
05.06.2017 05:00,0,0,0,0,11.8,0
05.06.2017 06:00,0,0,0,0,13.7,0
05.06.2017 07:00,0,0,0,0,15.3,0
05.06.2017 08:00,0,0,0,0,16.3,0
05.06.2017 09:00,0,0,0,0,16.8,0
05.06.2017 10:00,0,0,0,0,16.9,0
05.06.2017 11:00,0,0,0,0,17.4,0
05.06.2017 12:00,0,0,0,0,17.3,0
05.06.2017 13:00,0,0,0,0,17.3,0
05.06.2017 14:00,0,0,0,0,17.5,0
05.06.2017 15:00,0,0,0,0,17.5,0
05.06.2017 16:00,0,0,0,0,17.3,0
05.06.2017 17:00,0,0,0,0,16.9,0
05.06.2017 18:00,0,0,0,0,16.1,0
05.06.2017 19:00,0,0,0,0,15.3,0
05.06.2017 20:00,0,0,0,0,14.2,0
05.06.2017 21:00,0,0,0,0,13,0
05.06.2017 22:00,0,0,0,0,11.9,0
05.06.2017 23:00,0,0,0,0,11.3,0
06.06.2017 00:00,0,0,0,0,8.8,0
06.06.2017 01:00,0,0,0,0,8,0
06.06.2017 02:00,0,0,0,0,7.4,0
06.06.2017 03:00,0,0,0,0,7.4,0
06.06.2017 04:00,0,0,0,0,8,0
06.06.2017 05:00,0,0,0,0,9.1,0
06.06.2017 06:00,0,0,0,0,10.6,0
06.06.2017 07:00,0,0,0,0,12.1,0
06.06.2017 08:00,0,0,0,0,13.6,0
06.06.2017 09:00,0,0,0,0,15,0
06.06.2017 10:00,0,0,0,0,16.3,0
06.06.2017 11:00,0,0,0,0,17.4,0
06.06.2017 12:00,0,0,0,0,18.1,0
06.06.2017 13:00,0,0,0,0,18.6,0
06.06.2017 14:00,0,0,0,0,18.8,0
06.06.2017 15:00,0,0,0,0,18.8,0
06.06.2017 16:00,0,0,0,0,18.3,0
06.06.2017 17:00,0,0,0,0,17.4,0
06.06.2017 18:00,0,0,0,0,16.3,0
06.06.2017 19:00,0,0,0,0,15,0
06.06.2017 20:00,0,0,0,0,13.5,0
06.06.2017 21:00,0,0,0,0,11.9,0
06.06.2017 22:00,0,0,0,0,10.4,0
06.06.2017 23:00,0,0,0,0,9.6,0
07.06.2017 00:00,0,0,0,0,12.3,0
07.06.2017 01:00,0,0,0,0,11.9,0
07.06.2017 02:00,0,0,0,0,11.6,0
07.06.2017 03:00,0,0,0,0,11,0
07.06.2017 04:00,0,0,0,0,11.7,0
07.06.2017 05:00,0,0,0,0,12,0
07.06.2017 06:00,0,0,0,0,12.4,0
07.06.2017 07:00,0,0,0,0,12.9,0
07.06.2017 08:00,0,0,0,0,13.3,0
07.06.2017 09:00,0,0,0,0,13.7,0
07.06.2017 10:00,0,0,0,0,14,0
07.06.2017 11:00,0,0,0,0,14.3,0
07.06.2017 12:00,0,0,0,0,14.5,0
07.06.2017 13:00,0,0,0,0,14.6,0
07.06.2017 14:00,0,0,0,0,14.7,0
07.06.2017 15:00,0,0,0,0,14.6,0
07.06.2017 16:00,0,0,0,0,14.4,0
07.06.2017 17:00,0,0,0,0,14.1,0
07.06.2017 18:00,0,0,0,0,13.8,0
07.06.2017 19:00,0,0,0,0,13.4,0
07.06.2017 20:00,0,0,0,0,13.3,0
07.06.2017 21:00,0,0,0,0,13.1,0
07.06.2017 22:00,0,0,0,0,13.1,0
07.06.2017 23:00,0,0,0,0,13.4,0
08.06.2017 00:00,0,0,0,0,13.6,0
08.06.2017 01:00,0,0,0,0,13.3,0
08.06.2017 02:00,0,0,0,0,12.9,0
08.06.2017 03:00,0,0,0,0,12.7,0
08.06.2017 04:00,0,0,0,0,12.7,0
08.06.2017 05:00,0,0,0,0,13.2,0
08.06.2017 06:00,0,0,0,0,13.9,0
08.06.2017 07:00,0,0,0,0,14.8,0
08.06.2017 08:00,0,0,0,0,15.6,0
08.06.2017 09:00,0,0,0,0,16.5,0
08.06.2017 10:00,0,0,0,0,17.1,0
08.06.2017 11:00,0,0,0,0,17.6,0
08.06.2017 12:00,0,0,0,0,18.1,0
08.06.2017 13:00,0,0,0,0,18.5,0
08.06.2017 14:00,0,0,0,0,18.6,0
08.06.2017 15:00,0,0,0,0,18.6,0
08.06.2017 16:00,0,0,0,0,18.3,0
08.06.2017 17:00,0,0,0,0,17.7,0
08.06.2017 18:00,0,0,0,0,16.9,0
08.06.2017 19:00,0,0,0,0,16.4,0
08.06.2017 20:00,0,0,0,0,15.6,0
08.06.2017 21:00,0,0,0,0,14.7,0
08.06.2017 22:00,0,0,0,0,13.9,0
08.06.2017 23:00,0,0,0,0,13,0
09.06.2017 00:00,0,0,0,0,18,0
09.06.2017 01:00,0,0,0,0,17.4,0
09.06.2017 02:00,0,0,0,0,17,0
09.06.2017 03:00,0,0,0,0,16.7,0
09.06.2017 04:00,0,0,0,0,16.5,0
09.06.2017 05:00,0,0,0,0,16.5,0
09.06.2017 06:00,0,0,0,0,17,0
09.06.2017 07:00,0,0,0,0,17.5,0
09.06.2017 08:00,0,0,0,0,18,0
09.06.2017 09:00,0,0,0,0,18.5,0
09.06.2017 10:00,0,0,0,0,18.9,0
09.06.2017 11:00,0,0,0,0,19.1,0
09.06.2017 12:00,0,0,0,0,19.2,0
09.06.2017 13:00,0,0,0,0,19.3,0
09.06.2017 14:00,0,0,0,0,19.2,0
09.06.2017 15:00,0,0,0,0,19,0
09.06.2017 16:00,0,0,0,0,18.7,0
09.06.2017 17:00,0,0,0,0,17.8,0
09.06.2017 18:00,0,0,0,0,17.8,0
09.06.2017 19:00,0,0,0,0,17.3,0
09.06.2017 20:00,0,0,0,0,16.6,0
09.06.2017 21:00,0,0,0,0,16.1,0
09.06.2017 22:00,0,0,0,0,15.4,0
09.06.2017 23:00,0,0,0,0,14.8,0
10.06.2017 00:00,7436.059896,7436.059896,7436.059896,7436.059896,11.3,29744.23958
